num_bdi_actions,num_rl_actions,plan_found,variation,error,bdi_score,rl_score,final_score,complete,num_plans,plan_library_size,plans_pct,eps,drrn_model_file
0,50,0,26,True,0,3,3,False,0,21,50,173,models/model_task1melt/model-steps16000-eps173.pt
0,50,0,27,True,0,3,3,False,0,21,50,173,models/model_task1melt/model-steps16000-eps173.pt
26,0,1,28,False,100,0,100,True,7,21,50,173,models/model_task1melt/model-steps16000-eps173.pt
26,0,1,29,False,100,0,100,True,7,21,50,173,models/model_task1melt/model-steps16000-eps173.pt
0,50,0,21,True,0,3,3,False,0,19,50,231,models/model_task1melt/model-steps24000-eps231.pt
0,50,0,22,True,0,3,3,False,0,20,50,231,models/model_task1melt/model-steps24000-eps231.pt
0,50,0,23,True,0,3,3,False,0,20,50,231,models/model_task1melt/model-steps24000-eps231.pt
34,0,1,24,False,100,0,100,True,8,20,50,231,models/model_task1melt/model-steps24000-eps231.pt
12,50,1,25,True,3,0,3,False,5,20,50,231,models/model_task1melt/model-steps24000-eps231.pt
0,50,0,26,True,0,3,3,False,0,21,50,231,models/model_task1melt/model-steps24000-eps231.pt
0,50,0,27,True,0,3,3,False,0,21,50,231,models/model_task1melt/model-steps24000-eps231.pt
26,0,1,28,False,100,0,100,True,7,21,50,231,models/model_task1melt/model-steps24000-eps231.pt
26,0,1,29,False,100,0,100,True,7,21,50,231,models/model_task1melt/model-steps24000-eps231.pt
0,50,0,21,True,0,3,3,False,0,19,50,288,models/model_task1melt/model-steps32000-eps288.pt
0,50,0,22,True,0,3,3,False,0,20,50,288,models/model_task1melt/model-steps32000-eps288.pt
0,50,0,23,True,0,3,3,False,0,20,50,288,models/model_task1melt/model-steps32000-eps288.pt
34,0,1,24,False,100,0,100,True,8,20,50,288,models/model_task1melt/model-steps32000-eps288.pt
12,50,1,25,True,3,0,3,False,5,20,50,288,models/model_task1melt/model-steps32000-eps288.pt
0,50,0,26,True,0,3,3,False,0,21,50,288,models/model_task1melt/model-steps32000-eps288.pt
0,50,0,27,True,0,3,3,False,0,21,50,288,models/model_task1melt/model-steps32000-eps288.pt
26,0,1,28,False,100,0,100,True,7,21,50,288,models/model_task1melt/model-steps32000-eps288.pt
26,0,1,29,False,100,0,100,True,7,21,50,288,models/model_task1melt/model-steps32000-eps288.pt
0,50,0,21,True,0,3,3,False,0,19,50,344,models/model_task1melt/model-steps40000-eps344.pt
0,50,0,22,True,0,3,3,False,0,20,50,344,models/model_task1melt/model-steps40000-eps344.pt
0,50,0,23,True,0,3,3,False,0,20,50,344,models/model_task1melt/model-steps40000-eps344.pt
34,0,1,24,False,100,0,100,True,8,20,50,344,models/model_task1melt/model-steps40000-eps344.pt
12,50,1,25,True,3,0,3,False,5,20,50,344,models/model_task1melt/model-steps40000-eps344.pt
0,50,0,26,True,0,3,3,False,0,21,50,344,models/model_task1melt/model-steps40000-eps344.pt
0,50,0,27,True,0,3,3,False,0,21,50,344,models/model_task1melt/model-steps40000-eps344.pt
26,0,1,28,False,100,0,100,True,7,21,50,344,models/model_task1melt/model-steps40000-eps344.pt
26,0,1,29,False,100,0,100,True,7,21,50,344,models/model_task1melt/model-steps40000-eps344.pt
0,50,0,21,True,0,3,3,False,0,19,50,400,models/model_task1melt/model-steps48000-eps400.pt
0,50,0,22,True,0,3,3,False,0,20,50,400,models/model_task1melt/model-steps48000-eps400.pt
0,50,0,23,True,0,3,3,False,0,20,50,400,models/model_task1melt/model-steps48000-eps400.pt
34,0,1,24,False,100,0,100,True,8,20,50,400,models/model_task1melt/model-steps48000-eps400.pt
12,50,1,25,True,3,0,3,False,5,20,50,400,models/model_task1melt/model-steps48000-eps400.pt
0,50,0,26,True,0,3,3,False,0,21,50,400,models/model_task1melt/model-steps48000-eps400.pt
0,50,0,27,True,0,3,3,False,0,21,50,400,models/model_task1melt/model-steps48000-eps400.pt
26,0,1,28,False,100,0,100,True,7,21,50,400,models/model_task1melt/model-steps48000-eps400.pt
26,0,1,29,False,100,0,100,True,7,21,50,400,models/model_task1melt/model-steps48000-eps400.pt
0,50,0,21,True,0,3,3,False,0,19,50,457,models/model_task1melt/model-steps56000-eps457.pt
0,50,0,22,True,0,3,3,False,0,20,50,457,models/model_task1melt/model-steps56000-eps457.pt
0,50,0,23,True,0,3,3,False,0,20,50,457,models/model_task1melt/model-steps56000-eps457.pt
34,0,1,24,False,100,0,100,True,8,20,50,457,models/model_task1melt/model-steps56000-eps457.pt
12,50,1,25,True,3,0,3,False,5,20,50,457,models/model_task1melt/model-steps56000-eps457.pt
0,50,0,26,True,0,5,5,False,0,21,50,457,models/model_task1melt/model-steps56000-eps457.pt
0,50,0,27,True,0,3,3,False,0,21,50,457,models/model_task1melt/model-steps56000-eps457.pt
